symbol,announcement_ts_utc,effective_ts_utc,announcement_title,announcement_code,announcement_url,announcement_catalog_id,announcement_catalog_name,announcement_parse_status,announcement_body_excerpt,effective_day
FIDAUSDT,2024-09-19 10:30:22 UTC,,Binance Futures Will Launch USDS-Margined FIDAUSDT Perpetual Contract With up to 75x Leverage,967f02731484419086c460185c1be4f8,https://www.binance.com/en/support/announcement/967f02731484419086c460185c1be4f8,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined FIDAUSDT Perpetual Contract With up to 75x Leverage,
NEIROUSDT,2024-09-16 08:30:35 UTC,,Binance Futures Will Launch USDS-Margined NEIROUSDT and 1MBABYDOGEUSDT Perpetual Contracts With up to 75x Leverage,7fc53c11624b4d788fa97521a3480cda,https://www.binance.com/en/support/announcement/7fc53c11624b4d788fa97521a3480cda,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined NEIROUSDT and 1MBABYDOGEUSDT Perpetual Contracts With up to 75x Leverage,
1MBABYDOGEUSDT,2024-09-16 08:30:35 UTC,,Binance Futures Will Launch USDS-Margined NEIROUSDT and 1MBABYDOGEUSDT Perpetual Contracts With up to 75x Leverage,7fc53c11624b4d788fa97521a3480cda,https://www.binance.com/en/support/announcement/7fc53c11624b4d788fa97521a3480cda,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined NEIROUSDT and 1MBABYDOGEUSDT Perpetual Contracts With up to 75x Leverage,
KDAUSDT,2024-09-18 11:30:01 UTC,,Binance Futures Will Launch USDS-Margined KDAUSDT Perpetual Contract With up to 75x Leverage,abfcc4f0f4424827925ab6280e02d989,https://www.binance.com/en/support/announcement/abfcc4f0f4424827925ab6280e02d989,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined KDAUSDT Perpetual Contract With up to 75x Leverage,
UXLINKUSDT,2024-09-15 13:04:32 UTC,,Binance Futures Will Launch USDS-Margined UXLINK Perpetual Contract With up to 75x Leverage,9b691e1dece149c08d5fc0918d4bb9fb,https://www.binance.com/en/support/announcement/9b691e1dece149c08d5fc0918d4bb9fb,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined UXLINK Perpetual Contract With up to 75x Leverage,
AERGOUSDT,2024-09-10 10:15:06 UTC,,Binance Futures Will Launch USDS-Margined AERGO Perpetual Contract With up to 75x Leverage,de870af81e8d42cd903b84a97fa5bc91,https://www.binance.com/en/support/announcement/de870af81e8d42cd903b84a97fa5bc91,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined AERGO Perpetual Contract With up to 75x Leverage,
RPLUSDT,2024-09-09 10:30:01 UTC,,Binance Futures Will Launch USDS-Margined RPL Perpetual Contract With up to 75x Leverage,1aa255e593f140c3a7d76f543ed4a540,https://www.binance.com/en/support/announcement/1aa255e593f140c3a7d76f543ed4a540,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined RPL Perpetual Contract With up to 75x Leverage,
FLUXUSDT,2024-09-03 06:00:24 UTC,,Binance Futures Will Launch USDS-Margined FLUX Perpetual Contract With up to 75x Leverage,a94c75d222eb4eeab209f805ecc1dd85,https://www.binance.com/en/support/announcement/a94c75d222eb4eeab209f805ecc1dd85,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined FLUX Perpetual Contract With up to 75x Leverage,
NEIROETHUSDT,2024-09-06 13:00:15 UTC,,Binance Futures Will Launch USDS-Margined NEIROETH Perpetual Contract With up to 75x Leverage,30544d1d081a440eb05b576f4c80158c,https://www.binance.com/en/support/announcement/30544d1d081a440eb05b576f4c80158c,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined NEIROETH Perpetual Contract With up to 75x Leverage,
CHESSUSDT,2024-08-29 06:30:04 UTC,,Binance Futures Will Launch USDS-Margined CHESS Perpetual Contract With up to 75x Leverage,93680bfd97264b48ae322fddd9f76723,https://www.binance.com/en/support/announcement/93680bfd97264b48ae322fddd9f76723,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined CHESS Perpetual Contract With up to 75x Leverage,
QUICKUSDT,2024-09-06 04:00:01 UTC,,Binance Futures Will Launch USDS-Margined QUICK Perpetual Contract With up to 75x Leverage,bf54c97c02e146848eb2c4584849a207,https://www.binance.com/en/support/announcement/bf54c97c02e146848eb2c4584849a207,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined QUICK Perpetual Contract With up to 75x Leverage,
BSWUSDT,2024-09-05 05:00:04 UTC,,Binance Futures Will Launch USDS-Margined BSW Perpetual Contract With up to 75x Leverage,8313dd4c2dcd4285806f9b57c063154a,https://www.binance.com/en/support/announcement/8313dd4c2dcd4285806f9b57c063154a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined BSW Perpetual Contract With up to 75x Leverage,
MBOXUSDT,2024-08-28 08:30:04 UTC,,Binance Futures Will Launch USDS-Margined MBOX Perpetual Contract With up to 75x Leverage,6d9d629b06cc4e958ff964000f7e0dfd,https://www.binance.com/en/support/announcement/6d9d629b06cc4e958ff964000f7e0dfd,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined MBOX Perpetual Contract With up to 75x Leverage,
NULSUSDT,2024-08-26 07:30:01 UTC,,Binance Futures Will Launch USDS-Margined NULS and DOGS Perpetual Contracts With up to 75x Leverage,54cf9ec60fc244e3af12beb950e764bd,https://www.binance.com/en/support/announcement/54cf9ec60fc244e3af12beb950e764bd,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined NULS and DOGS Perpetual Contracts With up to 75x Leverage,
DOGSUSDT,2024-08-26 07:30:01 UTC,,Binance Futures Will Launch USDS-Margined NULS and DOGS Perpetual Contracts With up to 75x Leverage,54cf9ec60fc244e3af12beb950e764bd,https://www.binance.com/en/support/announcement/54cf9ec60fc244e3af12beb950e764bd,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined NULS and DOGS Perpetual Contracts With up to 75x Leverage,
VIDTUSDT,2024-08-23 07:30:02 UTC,,Binance Futures Will Launch USDS-Margined VIDT Perpetual Contract With up to 75x Leverage,a4e1e35e26b34b6ebbf808cb8ac676d2,https://www.binance.com/en/support/announcement/a4e1e35e26b34b6ebbf808cb8ac676d2,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined VIDT Perpetual Contract With up to 75x Leverage,
POPCATUSDT,2024-08-22 11:24:42 UTC,,Binance Futures Will Launch USDS-Margined POPCAT and SUN Perpetual Contracts With Up to 75x Leverage,adac46dd47b142aebfa1c003c17af568,https://www.binance.com/en/support/announcement/adac46dd47b142aebfa1c003c17af568,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined POPCAT and SUN Perpetual Contracts With Up to 75x Leverage,
SUNUSDT,2024-08-22 11:24:42 UTC,,Binance Futures Will Launch USDS-Margined POPCAT and SUN Perpetual Contracts With Up to 75x Leverage,adac46dd47b142aebfa1c003c17af568,https://www.binance.com/en/support/announcement/adac46dd47b142aebfa1c003c17af568,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined POPCAT and SUN Perpetual Contracts With Up to 75x Leverage,
BRETTUSDT,2024-08-20 09:00:06 UTC,,Binance Futures Will Launch USDS-Margined BRETT Perpetual Contract With up to 50x Leverage,679489378226489d8247e4bd3cd5352a,https://www.binance.com/en/support/announcement/679489378226489d8247e4bd3cd5352a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined BRETT Perpetual Contract With up to 50x Leverage,
VOXELUSDT,2024-08-20 08:30:06 UTC,,Binance Futures Will Launch USDS-Margined VOXEL Perpetual Contract With up to 50x Leverage,e1ed21ef41494e02ae5c2c4cde57c766,https://www.binance.com/en/support/announcement/e1ed21ef41494e02ae5c2c4cde57c766,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined VOXEL Perpetual Contract With up to 50x Leverage,
SYNUSDT,2024-08-16 08:30:02 UTC,,Binance Futures Will Launch USDS-Margined SYN Perpetual Contract With up to 50x Leverage,016d5773ad3b4d27bb17266161e130a3,https://www.binance.com/en/support/announcement/016d5773ad3b4d27bb17266161e130a3,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined SYN Perpetual Contract With up to 50x Leverage,
ALPACAUSDT,2024-08-22 08:30:03 UTC,,Binance Futures Will Launch USDS-Margined ALPACA Perpetual Contract With up to 75x Leverage,f8b2f7930f6149f29a6dbc3452da0820,https://www.binance.com/en/support/announcement/f8b2f7930f6149f29a6dbc3452da0820,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined ALPACA Perpetual Contract With up to 75x Leverage,
SYSUSDT,2024-08-19 07:00:08 UTC,,Binance Futures Will Launch USDS-Margined SYS Perpetual Contract With up to 50x Leverage,c580a3bfd1624636849e277ac9b97a4f,https://www.binance.com/en/support/announcement/c580a3bfd1624636849e277ac9b97a4f,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined SYS Perpetual Contract With up to 50x Leverage,
GUSDT,2024-08-15 09:00:06 UTC,,Binance Futures Will Launch USDS-Margined G and RARE Perpetual Contracts With Up to 50x Leverage,44bfa36ce0014714bbe2ee096d94d982,https://www.binance.com/en/support/announcement/44bfa36ce0014714bbe2ee096d94d982,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined G and RARE Perpetual Contracts With Up to 50x Leverage,
RAREUSDT,2024-08-15 09:00:06 UTC,,Binance Futures Will Launch USDS-Margined G and RARE Perpetual Contracts With Up to 50x Leverage,44bfa36ce0014714bbe2ee096d94d982,https://www.binance.com/en/support/announcement/44bfa36ce0014714bbe2ee096d94d982,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined G and RARE Perpetual Contracts With Up to 50x Leverage,
TURBOUSDT,2024-05-30 13:28:21 UTC,,Binance Futures Will Launch USDT-Margined TURBO Perpetual Contract With Up to 50x Leverage,03b61187504b4a6fb6b48b63c47f6440,https://www.binance.com/en/support/announcement/03b61187504b4a6fb6b48b63c47f6440,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined TURBO Perpetual Contract With Up to 50x Leverage,
MYROUSDT,2024-03-05 05:35:23 UTC,,Binance Futures Will Launch MYROUSDT and 1000PEPEUSDC Perpetual Contracts With Up to 50x Leverage,aa4f26d44f5546c5b6695533b2e9279a,https://www.binance.com/en/support/announcement/aa4f26d44f5546c5b6695533b2e9279a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch MYROUSDT and 1000PEPEUSDC Perpetual Contracts With Up to 50x Leverage,
1000PEPEUSDC,2024-03-05 05:35:23 UTC,,Binance Futures Will Launch MYROUSDT and 1000PEPEUSDC Perpetual Contracts With Up to 50x Leverage,aa4f26d44f5546c5b6695533b2e9279a,https://www.binance.com/en/support/announcement/aa4f26d44f5546c5b6695533b2e9279a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch MYROUSDT and 1000PEPEUSDC Perpetual Contracts With Up to 50x Leverage,
METISUSDT,2024-03-12 04:30:05 UTC,,Binance Futures Will Launch METISUSDT and WLDUSDC Perpetual Contracts With Up to 75x Leverage,7f840e0a2d964bf2bac08cb421ad88eb,https://www.binance.com/en/support/announcement/7f840e0a2d964bf2bac08cb421ad88eb,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch METISUSDT and WLDUSDC Perpetual Contracts With Up to 75x Leverage,
WLDUSDC,2024-03-12 04:30:05 UTC,,Binance Futures Will Launch METISUSDT and WLDUSDC Perpetual Contracts With Up to 75x Leverage,7f840e0a2d964bf2bac08cb421ad88eb,https://www.binance.com/en/support/announcement/7f840e0a2d964bf2bac08cb421ad88eb,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch METISUSDT and WLDUSDC Perpetual Contracts With Up to 75x Leverage,
AMBUSDT,2023-03-29 11:00:03 UTC,,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",bd18df283ead40d09fd60c8eab984e41,https://www.binance.com/en/support/announcement/bd18df283ead40d09fd60c8eab984e41,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",
LEVERUSDT,2023-03-29 11:00:03 UTC,,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",bd18df283ead40d09fd60c8eab984e41,https://www.binance.com/en/support/announcement/bd18df283ead40d09fd60c8eab984e41,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",
TLMUSDT,2023-03-29 11:00:03 UTC,,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",bd18df283ead40d09fd60c8eab984e41,https://www.binance.com/en/support/announcement/bd18df283ead40d09fd60c8eab984e41,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,"Binance Futures Will Launch USDT-Margined AMB, LEVER and TLM Perpetual Contracts with Up to 20X Leverage",
STGUSDT,2022-08-25 04:20:02 UTC,,Binance Futures Will Launch USDT-Margined STG Perpetual Contracts with Up to 25X Leverage,6d14423aa0034ae992c49f8b7340570b,https://www.binance.com/en/support/announcement/6d14423aa0034ae992c49f8b7340570b,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined STG Perpetual Contracts with Up to 25X Leverage,
INJUSDT,2022-08-16 06:45:11 UTC,,Binance Futures Will Launch USDT-Margined INJ Perpetual Contracts with Up to 25X Leverage,c562f0d46b0e404c89d9eb8e56a70a2c,https://www.binance.com/en/support/announcement/c562f0d46b0e404c89d9eb8e56a70a2c,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined INJ Perpetual Contracts with Up to 25X Leverage,
OPUSDT,2022-06-01 03:00:02 UTC,,Binance Futures Will Launch USDT-Margined OP Perpetual Contracts with Up to 25x Leverage,ce9176af28a148d4993972a1caeffda0,https://www.binance.com/en/support/announcement/ce9176af28a148d4993972a1caeffda0,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined OP Perpetual Contracts with Up to 25x Leverage,
GALUSDT,2022-05-05 06:00:35 UTC,,Binance Futures Will Launch USDT-Margined GAL Perpetual Contracts with Up to 25X Leverage,ee776592d1714f4cb6a53db72350ac63,https://www.binance.com/en/support/announcement/ee776592d1714f4cb6a53db72350ac63,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined GAL Perpetual Contracts with Up to 25X Leverage,
DARUSDT,2022-04-28 10:55:35 UTC,,Binance Futures Will Launch USDT-Margined DAR Perpetual Contracts with Up to 25X Leverage,a9b63a16b820474cb372f4cba557cf82,https://www.binance.com/en/support/announcement/a9b63a16b820474cb372f4cba557cf82,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined DAR Perpetual Contracts with Up to 25X Leverage,
WOOUSDT,2022-04-07 04:01:02 UTC,,Binance Futures Will Launch USDT-Margined WOO Perpetual Contracts with Up to 25X Leverage,986ab98c6628449facdf21ae8dbd2356,https://www.binance.com/en/support/announcement/986ab98c6628449facdf21ae8dbd2356,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined WOO Perpetual Contracts with Up to 25X Leverage,
BNXUSDT,2022-03-31 03:30:57 UTC,,Binance Futures Will Launch USDT-Margined BNX Perpetual Contracts with Up to 25X Leverage,e15fac275e7a4e858dc4bb79ffc24c50,https://www.binance.com/en/support/announcement/e15fac275e7a4e858dc4bb79ffc24c50,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined BNX Perpetual Contracts with Up to 25X Leverage,
APEUSDT,2022-03-17 08:20:04 UTC,,Binance Futures Will Launch USDT-Margined APE Perpetual Contracts with Up to 25X Leverage,bb98f3f2625143fc9d5d98c3aae55b1a,https://www.binance.com/en/support/announcement/bb98f3f2625143fc9d5d98c3aae55b1a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined APE Perpetual Contracts with Up to 25X Leverage,
GMTUSDT,2022-03-14 04:10:05 UTC,,Binance Futures Will Launch USDT-Margined GMT Perpetual Contracts with Up to 25X Leverage,b76223a20c604f718b1e124d1d049d0d,https://www.binance.com/en/support/announcement/b76223a20c604f718b1e124d1d049d0d,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined GMT Perpetual Contracts with Up to 25X Leverage,
ANCUSDT,2022-03-07 05:55:41 UTC,,Binance Futures Will Launch USDT-Margined ANC Perpetual Contracts with Up to 25X Leverage,8b6376b0ce804eb79017f35cb2eb9ac1,https://www.binance.com/en/support/announcement/8b6376b0ce804eb79017f35cb2eb9ac1,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined ANC Perpetual Contracts with Up to 25X Leverage,
API3USDT,2022-02-21 04:28:43 UTC,,Binance Futures Will Launch USDT-Margined API3 Perpetual Contracts with Up to 25X Leverage,3e091344eaaa4632bbdc1e5ded1237e1,https://www.binance.com/en/support/announcement/3e091344eaaa4632bbdc1e5ded1237e1,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined API3 Perpetual Contracts with Up to 25X Leverage,
IMXUSDT,2022-02-10 01:14:17 UTC,,Binance Futures Will Launch USDT-Margined IMX Perpetual Contracts with Up to 25X Leverage,e6de0a1dca5e49bea0b334304535934a,https://www.binance.com/en/support/announcement/e6de0a1dca5e49bea0b334304535934a,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined IMX Perpetual Contracts with Up to 25X Leverage,
FLOWUSDT,2022-02-09 07:50:04 UTC,,Binance Futures Will Launch USDT-Margined FLOW Perpetual Contracts with Up to 25X Leverage,4792aec2fe53444f87734e57bbb3038f,https://www.binance.com/en/support/announcement/4792aec2fe53444f87734e57bbb3038f,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined FLOW Perpetual Contracts with Up to 25X Leverage,
DUSKUSDT,2022-01-06 04:27:45 UTC,,Binance Futures Will Launch USDT-Margined DUSK Perpetual Contracts with Up to 25X Leverage,b5c82d3590ea4087adeb15f8edcd8e1f,https://www.binance.com/en/support/announcement/b5c82d3590ea4087adeb15f8edcd8e1f,48,New Cryptocurrency Listing,symbol_only_no_effective_ts,Binance Futures Will Launch USDT-Margined DUSK Perpetual Contracts with Up to 25X Leverage,
OGUSDT,2025-05-12 07:03:07 UTC,,Binance Futures Will Launch USDS-Margined OGUSDT Perpetual Contract,4aba6c55d1184c26bd5fb631c6624a72,https://www.binance.com/en/support/announcement/4aba6c55d1184c26bd5fb631c6624a72,49,Latest Binance News,symbol_only_no_effective_ts,Binance Futures Will Launch USDS-Margined OGUSDT Perpetual Contract,
PUMPUSDT,2025-04-12 12:55:08 UTC,,"Binance Futures Will Launch USDS-Margined PUMPUSDT, STOUSDT and FHEUSDT Perpetual Contracts",4a4bb43f865a4348828de4facfc9eee4,https://www.binance.com/en/support/announcement/4a4bb43f865a4348828de4facfc9eee4,49,Latest Binance News,symbol_only_no_effective_ts,"Binance Futures Will Launch USDS-Margined PUMPUSDT, STOUSDT and FHEUSDT Perpetual Contracts",
STOUSDT,2025-04-12 12:55:08 UTC,,"Binance Futures Will Launch USDS-Margined PUMPUSDT, STOUSDT and FHEUSDT Perpetual Contracts",4a4bb43f865a4348828de4facfc9eee4,https://www.binance.com/en/support/announcement/4a4bb43f865a4348828de4facfc9eee4,49,Latest Binance News,symbol_only_no_effective_ts,"Binance Futures Will Launch USDS-Margined PUMPUSDT, STOUSDT and FHEUSDT Perpetual Contracts",
